Dropoff_node,Demand_time
42435684,62580
42427423,62582
1692433940,62590
42429900,62591
42437529,62592
42437951,62593
42445227,62601
42439840,62613
42442891,62615
42461394,62620
42437914,62623
42442902,62639
42437289,62641
42442939,62647
42449918,62648
4205565533,62655
42449948,62656
42443677,62663
42430314,62664
42432075,62664
4557517555,62665
42439440,62670
561035354,62675
42434196,62676
42428010,62687
8677891126,62689
42432825,62692
42445387,62692
42430308,62697
42454196,62698
4443775464,62700
42439561,62702
1918039904,62702
42439440,62708
42431453,62713
42430811,62715
42437346,62719
4597668040,62719
42446584,62723
42447009,62729
42430375,62734
42440469,62734
42429685,62736
42438894,62743
42430282,62744
42428014,62745
42427805,62745
1692433939,62746
42437113,62760
42430235,62767
42436486,62767
596775867,62773
42429394,62774
5815234915,62776
42440326,62781
42439280,62786
42440737,62789
42430791,62790
1692433935,62792
42430308,62795
42438849,62796
42434271,62799
42438849,62802
42819447,62804
42428020,62807
42449893,62807
42430384,62809
42442933,62812
42429390,62813
42439553,62816
42446889,62816
387184869,62818
42448390,62834
1773084410,62836
42430384,62840
42430265,62854
42428287,62854
42446932,62859
42436489,62860
42456049,62863
42439537,62877
42430265,62890
42452026,62890
42431490,62893
42455051,62894
42431898,62896
42453601,62897
42427797,62905
42444827,62907
42442850,62907
42752933,62918
42833316,62918
1919595918,62937
42440330,62942
42436796,62954
42447149,62955
42440170,62962
42465312,62963
42443513,62977
42449918,62977
42431898,62982
42435716,62990
42492219,63000
42457735,63003
42440943,63011
42428223,63011
9177540204,63015
42434205,63015
42436793,63023
42445039,63032
42442848,63048
42437343,63052
42427797,63062
42483640,63063
42439440,63071
42442931,63076
42454758,63077
42453007,63082
596775867,63088
42429354,63088
42427797,63089
42430279,63089
42428471,63095
42443528,63101
42430259,63101
42449945,63103
42445666,63117
42431789,63123
42434205,63125
42446528,63128
42446701,63129
42443388,63134
42444049,63134
42434201,63151
42431614,63152
42436340,63164
42442480,63165
42431814,63167
42444928,63167
42436793,63171
42430363,63177
596775985,63184
42430811,63190
42427386,63191
42442276,63195
4557517554,63197
42523216,63200
42449928,63203
4597668039,63204
6419513817,63205
42429762,63217
1918039877,63219
42435518,63220
42428464,63222
42439840,63225
42440153,63227
42439272,63230
42436968,63232
42437949,63237
1919595927,63237
42433567,63240
42437289,63241
42442902,63246
42492314,63251
42864876,63259
1692433940,63263
42435422,63268
42436152,63268
42429348,63270
42430333,63273
42442276,63280
42432871,63285
42429971,63288
42430557,63289
42430356,63289
42451604,63290
42428310,63292
42458313,63294
42440729,63299
42443296,63301
42452365,63301
4347534767,63302
42442906,63303
42437644,63309
42442255,63312
42444829,63313
42432085,63319
42435707,63323
1692433919,63326
42449308,63341
42437346,63343
42445378,63343
1919595911,63344
42445027,63344
42448390,63349
42455181,63355
42445910,63356
42431617,63359
42436710,63359
42434140,63360
42444827,63366
42436481,63367
42436516,63372
42449928,63372
42436377,63374
42430143,63374
42442850,63376
42435544,63383
42452973,63385
42449947,63393
42430265,63400
42436700,63406
42429657,63409
42439823,63411
42445924,63412
42435422,63417
42434140,63419
42435663,63422
42430304,63424
42437343,63425
5131026388,63427
42435516,63428
42436748,63451
7552138519,63452
42442255,63452
42429657,63456
42429900,63458
42437354,63461
42428014,63462
42428471,63471
42429595,63472
42442898,63473
42447237,63474
1692433939,63476
42439960,63478
42421996,63479
42431614,63482
42428460,63485
1919595917,63486
42437084,63491
42455867,63501
42430308,63513
42427477,63519
42436519,63520
278631323,63524
42431614,63524
4235734223,63525
42436746,63525
42427423,63526
42442948,63528
42454381,63532
42446270,63532
42428454,63541
42430288,63543
42440325,63543
42439440,63545
4461990857,63552
42435422,63559
42427812,63566
5837088104,63571
42441907,63578
42436793,63578
42442862,63580
1061531597,63581
42435663,63584
42443674,63585
42439203,63586
42435422,63593
42443677,63594
42431168,63595
42431785,63598
42445766,63599
42457325,63602
5849918502,63607
42429976,63609
42439070,63622
42430924,63643
42437890,63644
42432142,63654
42446488,63654
42427381,63658
42439834,63663
42445011,63664
1692433940,63667
42430924,63668
42449589,63676
685164636,63678
42440453,63678
42442848,63678
42453601,63680
42432305,63683
100522479,63694
42429657,63695
42449982,63695
42435610,63698
42430818,63709
42435491,63713
42457476,63716
42436055,63718
42442842,63719
42444230,63722
42430063,63723
276318084,63726
42446533,63732
685164636,63734
42437755,63735
42437436,63737
42445390,63743
42429348,63746
685164634,63749
42449928,63750
42430803,63751
42445543,63755
42432075,63760
4557517555,63762
42440710,63768
4597668036,63770
42428444,63770
42444909,63771
42422026,63786
42446266,63786
5287043132,63794
42427423,63794
42479403,63801
42436922,63802
42428438,63811
42434354,63819
42455963,63819
595105496,63820
42431560,63822
42432246,63825
42437113,63828
42435578,63829
42440710,63832
42436511,63834
42438674,63835
42435422,63842
42440710,63843
5849918502,63844
1692433940,63845
42455929,63858
42436793,63861
42431453,63862
42427335,63863
100522479,63864
42468449,63869
42437909,63869
42442902,63877
42445926,63879
42456060,63887
42449314,63892
42431453,63899
9774113889,63903
42454522,63919
42430271,63922
42430265,63923
561042199,63923
42440163,63924
42439070,63929
42431804,63930
1692433939,63930
42449685,63934
42445404,63937
42434205,63940
1919595914,63943
42919808,63944
42448563,63952
42430253,63954
42434142,63955
42427393,63957
42457325,63958
42456986,63959
42428408,63962
42819447,63962
42438362,63964
5550244688,63965
272195271,63967
42431000,63975
42434285,63980
42453999,63984
42440340,63987
42450325,63989
42431814,63990
42440743,63992
42440163,63996
42436586,63999
42428227,64002
42437289,64002
42436793,64006
6177439750,64008
42436793,64011
42429412,64013
42497720,64013
42437084,64024
42428476,64026
1692433924,64028
42431549,64039
42428493,64043
42436407,64044
42442269,64047
42440729,64056
42437109,64063
42448317,64064
42437177,64067
42432305,64067
42434148,64069
42434821,64071
42454994,64078
42428460,64084
42428307,64089
42449550,64093
596776078,64096
42444832,64098
42435714,64101
42439181,64103
42428447,64104
42436056,64106
42430914,64107
6177439752,64111
42428471,64119
42457319,64128
42437096,64131
42445247,64135
42442935,64135
42874087,64138
4557517552,64143
42428476,64143
685164636,64145
42430811,64158
42429378,64159
42437914,64165
596775935,64168
42428376,64171
42435599,64172
42427821,64172
42446293,64175
42432135,64180
42435645,64187
42440737,64198
42440012,64204
42453166,64210
42437618,64212
6177439759,64212
42440804,64221
42446942,64224
4841945995,64225
42428027,64225
9774113889,64227
42443388,64231
42455867,64232
42430384,64233
42454994,64237
42430167,64252
42449982,64253
42421877,64253
42428321,64256
42446885,64257
42433718,64258
42434959,64260
42432068,64271
1692433911,64274
42430233,64276
4597668039,64280
42430269,64280
42431453,64281
9143542440,64281
3858909357,64286
42439170,64287
42429633,64289
42448552,64290
42442891,64298
42438889,64310
42435660,64317
1692433942,64328
42446571,64329
42421889,64337
42435422,64340
42430295,64340
1919595928,64346
42440721,64356
246901366,64357
42434090,64364
42449886,64368
42436492,64368
42449954,64370
42436159,64372
42446552,64376
42448203,64378
42430770,64392
42439006,64397
42430288,64405
42431459,64409
42482552,64409
42440916,64411
42437021,64413
42435596,64414
42446800,64417
42430342,64419
561042193,64422
42429412,64434
42439840,64436
42432066,64441
42428489,64448
9532227341,64458
42427805,64458
42432191,64461
42440004,64465
42449017,64468
1692433932,64475
42436939,64475
42433620,64480
42456197,64488
42457325,64496
42442451,64496
42423020,64499
42436941,64500
42455396,64501
42427426,64502
42442949,64502
42446016,64505
42439836,64511
42432693,64514
42442898,64515
42445378,64533
42439416,64534
42449886,64534
42431154,64538
42444985,64539
42449886,64543
42430292,64548
42442851,64564
42430063,64564
42436947,64565
42427423,64566
42428436,64570
1692433935,64570
42436788,64576
42452610,64577
246649427,64580
42446270,64582
42437018,64584
42430292,64587
42526525,64588
1919595928,64593
42430292,64594
1918039898,64596
387184869,64601
42446533,64601
42427812,64601
1919595911,64604
486867405,64608
5286408252,64609
42442851,64625
4862610026,64626
42435422,64627
685164636,64631
42429394,64631
42435599,64632
42448707,64633
486867490,64636
42431508,64637
42445390,64640
42440335,64644
42427762,64649
4138911201,64651
9140654137,64657
3786901738,64659
42439280,64661
42442937,64663
4597668030,64665
42439527,64685
42436146,64685
42429773,64686
42434205,64688
42430761,64688
42445382,64688
42430263,64690
42431508,64691
42436586,64697
595407648,64698
42439996,64699
42436921,64699
42427797,64700
42440553,64705
42436770,64705
42432302,64708
42446293,64708
42431273,64708
42434959,64714
42454010,64718
42427787,64720
42438674,64721
42449971,64733
42439070,64733
42446547,64733
42432066,64736
42427805,64753
42446875,64758
42436763,64765
42449954,64767
5286408252,64780
42442463,64780
42440469,64780
42434821,64780
42430857,64783
42443680,64786
1692433939,64786
42437830,64788
42430311,64798
42454742,64799
42422042,64802
42435675,64803
42496975,64806
42428402,64810
42436427,64814
42430292,64819
42432142,64826
42438362,64835
42440163,64835
42444991,64841
42439842,64845
7490266268,64846
42456066,64850
42449932,64851
42454433,64853
42443513,64855
42434140,64856
42454522,64856
1918039904,64856
42431517,64863
42427483,64866
4597668043,64879
42431165,64881
42442960,64881
42435422,64886
42433354,64886
42428441,64887
42428428,64887
42434142,64888
42427236,64893
42428444,64895
42435710,64902
42442276,64909
42436423,64910
42454381,64912
42449985,64919
42454010,64926
42428480,64932
561042200,64932
42442848,64936
42435422,64941
42446533,64941
42427427,64942
1692433911,64945
42444480,64947
42430308,64953
42430237,64958
42445374,64964
42449023,64964
42436142,64964
42429394,64965
42430235,64966
1632878885,64972
42844271,64974
42449045,64978
42446959,64986
42439840,64988
42449956,64989
42429340,64991
42435642,64993
42440553,65000
42440729,65000
42449021,65002
42434285,65004
42453005,65005
246649429,65005
42430903,65005
42428297,65008
42429900,65012
685164636,65018
42428368,65030
1918039898,65035
42439006,65036
42422006,65037
42430872,65064
42435422,65066
42442850,65068
42442247,65069
42432205,65070
42443674,65076
42449971,65076
42449017,65076
42442937,65077
42449029,65080
42430607,65083
42449685,65086
42449926,65104
42437371,65104
42427426,65106
42439563,65109
42442276,65111
42452026,65111
42442276,65116
1773063787,65117
42428037,65123
42439533,65124
42436486,65128
42428371,65129
42436014,65129
42430698,65137
42430872,65139
9657487789,65139
42453177,65145
42432135,65145
42432589,65152
42428216,65159
42446977,65161
42506305,65162
42429896,65165
42454742,65168
42454325,65181
42440743,65183
42446932,65184
1692433919,65188
42436335,65192
596776021,65192
42443807,65192
42429900,65204
42432856,65208
42439996,65211
42435422,65220
42443373,65223
42430818,65229
1692433941,65229
42438045,65232
42434800,65235
42427824,65242
42436431,65242
42440330,65243
42428441,65249
42430143,65254
42430247,65254
42444916,65261
42445413,65268
596775979,65268
42430167,65270
42450044,65277
100522479,65286
42442931,65292
42440743,65292
390519635,65293
42832985,65297
42445025,65306
42439286,65306
42509643,65310
596775876,65310
42445378,65310
42449918,65311
1692433935,65313
4138911201,65313
42429565,65315
42434974,65316
42432444,65317
42429412,65318
42443676,65320
42436754,65321
42431656,65321
42430903,65327
561042191,65331
42432214,65334
42436381,65341
42449942,65344
42444271,65345
42439275,65346
4557517555,65354
42429896,65356
42436551,65358
42442475,65362
42447169,65369
42436384,65375
42430589,65381
42422899,65384
42434355,65386
1918039869,65393
4059058359,65394
42430274,65402
4597668020,65402
42440545,65405
42430603,65408
42442569,65409
42442565,65413
42430938,65414
42442857,65415
42439006,65415
42429374,65417
42439078,65417
42428489,65418
42430277,65418
42430914,65427
42429595,65429
42448701,65435
1692433940,65446
42430633,65446
42442269,65447
7050687060,65452
42429378,65452
42440015,65456
42432825,65458
4597668031,65458
42428493,65462
42430271,65462
5286408252,65466
42442850,65467
4461990857,65470
42427970,65473
42448701,65476
42436549,65477
42443027,65479
42510750,65487
42477254,65491
42431556,65493
42436400,65495
42427821,65496
42430550,65498
42428441,65509
4597668040,65509
42439836,65509
42440686,65510
42437067,65510
42436746,65520
596775867,65524
42428493,65525
42430102,65527
42446934,65532
42437949,65534
42429874,65537
42437074,65537
42436322,65538
42437124,65540
42421810,65541
42445649,65543
42440940,65550
42428315,65550
42443674,65551
42448162,65552
42453175,65553
42429340,65557
42428037,65559
42429565,65560
42437354,65561
42437914,65563
42430813,65564
42430235,65567
42446533,65569
42436056,65575
42449570,65587
42449570,65589
42429374,65591
42450434,65591
42438784,65591
42449938,65593
42434439,65597
1422507548,65598
42449918,65607
42443332,65611
42430782,65613
42439170,65613
42442247,65615
42450066,65616
4461990857,65616
42446933,65619
561042191,65621
42434800,65623
42430342,65624
42439181,65624
42432856,65627
42431630,65627
3099327930,65628
42430898,65629
42437949,65629
42442247,65629
42429570,65630
42437280,65633
42430255,65640
42426875,65643
42443674,65647
42428425,65650
42433578,65651
42422053,65653
42434087,65654
42475980,65659
42455083,65660
42432308,65660
42442910,65674
42430770,65676
1061531597,65676
42435714,65676
42430217,65679
561042193,65683
42431822,65684
42454378,65686
42439335,65686
42520398,65691
42439842,65691
42430342,65695
6279091713,65696
42465343,65699
42445574,65701
42431452,65704
1773084402,65709
42437914,65711
42421877,65712
42439001,65712
42452598,65720
42446933,65721
387180916,65724
42439823,65733
42440012,65735
42445899,65737
42431544,65738
42449045,65741
42430205,65745
42436088,65746
42439170,65750
42431168,65750
42439952,65763
42452067,65768
42431814,65768
1692433941,65770
1815133244,65770
42446270,65782
1692433940,65787
42449029,65792
42427812,65796
42442957,65797
42431007,65801
42449045,65803
42421800,65805
42427423,65806
598043788,65812
390519635,65813
42440020,65817
42432703,65817
42436407,65820
42430041,65821
42436492,65825
42427915,65826
4557517555,65826
42437096,65831
42428027,65831
4597668032,65837
1692433911,65840
4597668029,65843
561042193,65843
42427423,65845
42436701,65845
42430231,65847
1918039901,65853
42430255,65855
42449956,65856
100522479,65857
42430217,65860
42427390,65861
42430304,65863
1061531685,65865
42445520,65869
42446991,65870
42428438,65871
42436322,65872
4597668020,65879
42442943,65886
42437445,65887
42428447,65891
4597668038,65893
42817407,65894
42435422,65894
42440743,65895
42431785,65900
42437890,65902
42440325,65906
42430898,65917
42449613,65919
42435624,65921
42431503,65924
596775867,65925
42428303,65933
42432818,65938
42429595,65946
42428371,65948
42506300,65952
42448707,65956
1825841742,65965
42453604,65966
42435420,65968
247084442,65971
42437580,65974
42497591,65977
42456205,65980
42433272,65980
42438784,65982
42440829,65982
42453986,65984
42431902,65985
42436326,65986
42439099,65987
42440951,65992
1692433932,65994
6680686184,65994
42434226,66003
42428223,66005
42431168,66007
42446849,66008
42443513,66008
42439952,66009
42448552,66010
42429643,66010
42443280,66010
3786901743,66011
42439416,66013
561042192,66015
42431617,66017
1692433940,66018
246858435,66019
42449308,66021
42428420,66033
42430378,66039
42446275,66045
272195270,66051
4602414021,66054
42430811,66055
42437021,66057
1241742743,66058
588455697,66059
42455761,66060
42430589,66061
42452107,66067
42449076,66067
42437354,66077
42436590,66078
42446701,66079
5131026388,66086
2324482224,66088
42430338,66100
42436056,66100
42452076,66104
42445899,66105
3574648567,66107
4320028826,66113
42432063,66114
42435603,66117
42431453,66119
42445520,66119
1692433941,66126
42435596,66126
42442848,66127
42434268,66130
42445885,66137
42431275,66142
42437654,66148
42452817,66150
42442943,66165
42437589,66166
42448552,66166
42436793,66173
42453630,66176
1773055865,66184
42429659,66188
42430770,66192
4597668040,66193
42452700,66193
42436754,66194
42435422,66195
42431452,66196
42449956,66197
42436941,66202
42434871,66203
42435657,66204
42452048,66211
42439542,66216
42454701,66217
42428480,66218
1918039869,66221
42428428,66222
42446013,66232
42457426,66233
42428201,66234
42430271,66235
8648032268,66236
9532227341,66246
42435596,66254
42453187,66254
42427381,66256
42434948,66259
42430274,66262
42449308,66266
42436142,66267
42439537,66268
42453999,66275
42447132,66286
42435422,66294
42446036,66298
42435657,66299
42442851,66300
42430277,66301
42439236,66305
42443671,66305
1773082410,66305
42443680,66307
42457319,66308
42445413,66310
42443346,66311
42430861,66313
42439096,66314
42445924,66318
42443676,66322
42439070,66327
42433281,66327
42430356,66333
42448326,66341
42449089,66344
42445534,66344
42430288,66346
42440330,66346
8122411159,66354
42440951,66356
3786901743,66358
42446987,66358
42442947,66361
42434948,66365
42444827,66370
42428471,66377
42444985,66381
42432194,66384
42492401,66387
339044224,66390
42442247,66390
42442898,66396
42443000,66405
4138911201,66406
42433620,66412
42431168,66419
42430342,66429
42436377,66441
42445409,66441
4597668031,66442
42431470,66443
42442850,66450
42440345,66450
42430271,66457
42428436,66458
42432178,66460
1773084405,66463
42432305,66470
42436549,66475
42430314,66476
42430247,66476
42807444,66480
42442255,66480
42428307,66482
42442910,66490
42455175,66493
42453773,66497
42436848,66500
42430255,66506
42428227,66513
42455026,66513
42445378,66513
42445236,66516
42429390,66536
42439001,66536
42435422,66538
685164634,66545
42440686,66550
387180916,66552
42434354,66552
42430603,66553
685164634,66558
42452951,66567
42427324,66567
42445374,66568
42436400,66568
42449886,66570
42449886,66570
42430274,66571
42428491,66572
42429986,66575
5837088104,66575
42452973,66582
1773076511,66592
561042190,66593
42431453,66604
42442935,66608
42432057,66612
599047168,66616
42437109,66618
42442286,66622
42456197,66623
42444916,66626
42469640,66627
42430811,66627
42437354,66629
42449982,66629
5145531517,66630
42442838,66631
42429663,66634
42443671,66635
42435477,66635
42435596,66637
42448714,66641
42440916,66642
42428444,66643
42432068,66646
42446547,66658
42849847,66659
42439952,66665
42445417,66667
42439537,66671
42456041,66673
42430308,66675
42430164,66675
42440469,66686
100522479,66687
42437114,66689
42816054,66691
42436393,66694
42430233,66698
42455051,66699
4597668026,66700
42433275,66701
42439823,66704
42497598,66706
42449954,66706
42428489,66706
42819447,66708
42437074,66709
42439099,66712
42432703,66712
42434215,66713
42428013,66715
42438503,66715
42436126,66737
2324482224,66737
42427805,66738
42449886,66743
42430304,66746
42428670,66747
1692433932,66748
42437349,66751
1918039897,66753
4321748237,66754
42452026,66761
42432191,66761
42442960,66763
42430872,66763
42452365,66766
42431814,66771
42434226,66779
42430898,66779
42442983,66781
42431814,66782
42442286,66788
42436701,66794
42432246,66795
4597668043,66798
4205565514,66799
42456543,66801
42442838,66803
42437114,66804
42430603,66807
42496649,66813
42430311,66816
42438503,66819
42446547,66823
42449023,66823
42446977,66826
387184869,66831
42432066,66833
42436330,66842
42428303,66846
42444833,66847
1692433919,66851
42429896,66853
42436788,66862
42456197,66872
42452956,66873
599047098,66878
42438784,66880
42436407,66884
42445574,66885
42455083,66887
42431677,66890
42484051,66894
42435301,66900
42433573,66904
42436439,66909
42437890,66910
42430259,66912
42439006,66917
42433620,66922
1893285374,66924
42440020,66929
42446293,66932
4597668039,66938
42436439,66941
42434807,66941
4597668039,66941
3786901738,66942
42439006,66947
42432057,66947
4205565533,66950
42437021,66961
42452026,66962
2711029280,66966
42445766,66967
42436396,66971
42429700,66971
42442247,66973
42432700,66977
42430803,66980
42430803,66980
42436492,66984
42430277,66990
7490266268,66991
42453604,66991
42434355,66998
42442843,66999
4597668039,67002
42430903,67003
42448552,67013
42428570,67016
42442836,67021
42446533,67025
42437914,67031
42436069,67031
42428595,67034
1918039869,67037
42455887,67037
42430271,67047
42451674,67048
42455026,67049
42428458,67051
42435422,67061
42429340,67061
42433354,67066
42436396,67067
4443775465,67067
42482253,67071
42430282,67071
42442877,67073
4616536351,67079
42436700,67080
42435642,67086
42429378,67090
42449928,67097
42430118,67101
42432078,67101
42448563,67104
42436710,67105
42449576,67113
42445417,67117
42453007,67117
42430160,67120
42435629,67133
42443336,67137
42447084,67138
42436784,67142
42436377,67146
42430271,67151
42436393,67152
42449928,67155
42433587,67156
42429644,67157
42436788,67159
42449918,67164
42429562,67165
42446959,67170
42437618,67171
42431000,67171
42432861,67172
42442889,67175
1918039898,67177
42449928,67178
42437067,67186
42430770,67196
42435660,67198
42455083,67204
42430375,67205
42435671,67205
42428305,67212
42439006,67213
42454691,67220
42430811,67227
4597668029,67229
42446266,67229
42434807,67241
42430673,67245
42430277,67245
42436947,67246
42448558,67247
42443975,67250
42434800,67251
42435660,67255
42440326,67258
42436129,67263
339044224,67266
42430761,67267
42445574,67268
42440743,67269
42430314,67269
4557495130,67271
42438674,67274
1919595924,67276
42454381,67280
42430903,67283
42436439,67285
42435596,67286
1919595927,67291
42431805,67292
4320028826,67293
42438174,67296
42430277,67298
42432201,67306
42427483,67307
4235734223,67314
42427371,67323
42427374,67328
42442850,67328
42439006,67331
42435657,67337
42432085,67339
42430828,67342
42430898,67351
42455643,67352
42439323,67358
42442842,67361
42442286,67363
42428192,67364
42430237,67367
42436968,67371
1372888658,67375
42428223,67376
42449918,67377
42449918,67377
5706568625,67378
42453604,67378
42442848,67379
42430265,67380
42435763,67382
42449076,67391
42439070,67395
42501253,67401
42434215,67407
42429876,67407
42436942,67410
1061531707,67411
42427965,67415
42428493,67418
42430038,67419
2061592973,67423
42430673,67423
42431467,67427
42430803,67432
42456543,67436
42445916,67438
42453187,67441
42433286,67448
42430257,67448
387180916,67450
42440737,67450
42435610,67452
42436753,67453
42430390,67454
42437451,67463
42432068,67466
42436126,67468
42434087,67469
42888334,67474
42506329,67476
42438849,67476
42471731,67478
42434201,67478
42428201,67482
7490266268,67487
42444829,67493
2324482224,67495
42442286,67495
42533770,67496
42436763,67500
42435657,67506
42430298,67510
42449038,67511
42436492,67514
42435657,67528
42435707,67529
42446552,67533
42430263,67536
42439181,67538
6223969260,67543
42439006,67546
42443513,67547
42454742,67549
4143859873,67550
4597668039,67557
42442247,67557
42435687,67561
42442463,67562
42432594,67569
42434201,67569
42444827,67575
42427764,67576
42446933,67580
42440721,67581
42421996,67581
6166333258,67585
42427381,67585
42432818,67585
42430886,67585
42439178,67586
42428297,67587
42442848,67587
42430342,67593
42435422,67594
42428192,67598
5837088104,67599
42436055,67602
42437890,67603
42430898,67603
42434087,67609
5550244688,67612
42437339,67613
42435654,67613
6223969260,67621
1773060099,67621
42454642,67622
42436050,67631
246579753,67634
42445409,67641
42428020,67642
42442889,67642
42435660,67647
1692433919,67648
42452048,67654
42440326,67655
1692433919,67658
42449918,67660
42466804,67661
42435624,67663
42446533,67673
42439280,67675
42449685,67676
42448707,67683
3786901738,67684
42434233,67690
42434201,67693
42449589,67699
42435422,67703
42427483,67705
42446941,67707
42432111,67710
42442943,67712
42439440,67714
42428468,67714
42451660,67719
42443950,67723
42455932,67724
4321748237,67727
42442502,67728
9019680388,67729
42435644,67730
42457325,67730
42428039,67732
596776103,67734
42440792,67735
42429412,67738
42436489,67739
42434142,67750
42430277,67753
42466481,67753
42428192,67755
387184869,67758
9140654137,67761
42429375,67762
42445910,67766
390519635,67768
42439280,67773
42439823,67782
42437106,67786
42436943,67788
42442870,67793
42436746,67794
42452882,67795
42431659,67795
4332491210,67796
42442935,67799
4597668030,67799
42430367,67800
6177439759,67804
4161568888,67806
42430384,67809
42433229,67816
4487582557,67818
42442870,67820
42436922,67826
42444820,67827
42430828,67829
42442935,67829
42429986,67835
42440326,67845
4443775465,67845
42427483,67845
42443666,67848
42428297,67859
42435470,67867
42446547,67868
42436021,67873
42430253,67873
42438174,67876
42447174,67877
42429563,67888
599029100,67890
1773082410,67892
42432156,67894
42453773,67895
42428588,67902
42429562,67913
42439527,67913
42444916,67916
42429657,67919
42442877,67920
42430378,67921
42454994,67921
5286408252,67926
42422258,67930
42449985,67930
42534485,67934
42449928,67936
9333550126,67937
42432082,67938
42440710,67940
42436355,67942
42445387,67943
42442276,67944
42452973,67944
42430317,67944
42434142,67948
42435470,67952
42424225,67956
42448549,67961
42431544,67963
42427812,67965
42428303,67966
42436486,67967
42428460,67972
1773076513,67979
42437084,67984
1692433942,67985
42499507,67987
42434168,67998
42436556,68000
42437283,68003
42442889,68005
42421741,68006
4597668020,68007
1919595915,68007
42438547,68010
42438859,68013
4557517554,68018
42430205,68018
42436921,68019
42444985,68024
42445899,68024
42430342,68037
42432580,68047
42430761,68050
42429412,68053
42421889,68056
42444837,68059
42432194,68059
42430259,68062
42429374,68065
42428489,68074
42449928,68079
42437951,68079
42444829,68081
42442862,68086
4597668043,68089
42432818,68091
42446571,68094
42431812,68095
9177540204,68098
42435707,68099
42436439,68099
42428588,68101
5542680313,68106
1692433939,68109
42449333,68111
42456197,68118
42427393,68121
42436944,68121
42427821,68126
42429700,68127
42455867,68128
42430265,68131
42436590,68136
42451665,68138
42435632,68145
42428183,68147
42436155,68151
42449027,68154
339044224,68157
1773084407,68158
3786901738,68166
42443556,68168
1918039901,68168
42442889,68168
42449308,68169
42439272,68169
42442870,68175
42455675,68176
42449076,68178
42438891,68185
42430342,68185
42439272,68187
42427381,68191
339044224,68193
1692433919,68195
42469362,68195
42440465,68200
42442422,68201
42430796,68203
42434158,68207
42429896,68209
42442906,68210
42472725,68215
42430390,68219
42430367,68221
5837088104,68222
42430063,68224
42449314,68232
42449948,68235
42436519,68237
42435660,68245
42436439,68247
42446825,68247
42430271,68250
8122411159,68255
42449089,68256
8482948064,68256
42445001,68257
42432594,68258
599047142,68260
42434279,68260
42439823,68260
42437949,68267
42439345,68270
42435422,68272
42431797,68277
42446701,68278
42442952,68281
42432540,68283
42435675,68284
42438891,68286
42430295,68288
42428444,68289
42443054,68290
42446275,68293
42446293,68294
42486728,68300
4557517554,68301
42439070,68302
42431453,68310
42435422,68312
4443775464,68316
42437618,68317
42436377,68325
42429374,68330
42453601,68332
42445740,68333
42430903,68338
42430375,68339
42430938,68340
4557517554,68341
42443024,68344
42436336,68349
42438798,68350
42457728,68352
42428458,68353
42434148,68368
42431611,68373
42442891,68385
42455929,68386
42439001,68389
42437949,68389
42430521,68402
42436788,68402
42428371,68403
42440710,68411
42431519,68413
42427483,68418
42428588,68419
5286408252,68424
42429896,68425
42421877,68426
4443775464,68429
4321748237,68429
42437618,68437
42431680,68440
42443268,68443
42421806,68447
42442870,68448
42428444,68456
42430673,68460
42431019,68460
42443332,68467
42440453,68469
42442842,68472
42430253,68472
4320028826,68474
42449021,68475
42434148,68476
42449038,68478
42455200,68480
42435714,68490
42430898,68499
42429888,68506
42439280,68507
1918039896,68508
42430298,68510
272195271,68510
42455083,68511
42429980,68511
42434140,68514
9774113889,68519
42430796,68528
42444916,68537
42429910,68538
42428402,68542
42448563,68542
42432178,68545
42433354,68546
42436793,68547
387184869,68549
42433292,68550
42428402,68550
1918039876,68560
42449945,68567
42428305,68567
42466383,68567
42447237,68573
42486302,68576
42436784,68582
42449963,68590
42428436,68590
42435684,68593
42453986,68597
42444051,68599
42452816,68599
42440754,68601
42430384,68601
42431626,68604
42435599,68612
246580736,68612
1918039904,68613
42446571,68615
42446562,68623
42448701,68624
42433553,68625
42440743,68625
42436586,68625
42430298,68625
42446701,68626
42446504,68630
42442910,68632
42429980,68633
42436396,68634
42428232,68636
42445310,68641
42444829,68645
42435642,68655
42435518,68660
42429378,68661
42436400,68662
42428192,68665
4597668030,68665
42512097,68674
42453604,68675
42436142,68679
42422509,68681
42446934,68688
42435422,68688
42429896,68691
42439836,68696
42433785,68698
42430233,68705
42430308,68705
1773076513,68706
42431531,68714
7480301864,68718
42432305,68719
42439537,68720
42436943,68721
42430673,68722
42439001,68729
42449017,68746
1918039876,68747
42449932,68749
42430344,68762
42428170,68763
42435422,68764
42445909,68764
42432700,68769
42434087,68770
42422899,68779
1773084391,68784
42452026,68788
42455007,68800
42437613,68805
5849918504,68807
42435660,68808
42453604,68812
1773084402,68812
42437589,68816
42453166,68817
42436754,68817
42437363,68818
42445766,68821
42432068,68832
42431453,68833
42488122,68840
42445930,68841
596776021,68850
42456555,68851
42453187,68857
4461990857,68858
42449918,68859
42444827,68860
4501711070,68864
42469494,68865
42430344,68867
42437339,68871
1918039897,68874
42422038,68879
42430187,68879
42430361,68885
42427786,68886
1919595918,68888
42445378,68889
42432068,68891
42520393,68894
1918039880,68896
42445534,68896
42430298,68904
42442848,68905
42484039,68905
42434946,68905
42453166,68922
42428170,68923
42439236,68928
42442842,68932
42435422,68933
42449886,68933
42428227,68934
42442851,68936
100522479,68937
42440456,68948
